基隆市,中正區,建物,基隆市中正區新豐街331~360號,0,住,,,1070415,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,81.06,2,2,1,有,有,有,10000,123,,0,0,,RPUOMLOLMHNFFBC58CC
基隆市,安樂區,房地(土地+建物),基隆市安樂區基金一路208巷151~180號,28.09,住,,,1070417,土地1建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,100.75,2,2,2,有,無,有,8000,79,,0,0,,RPPOMLRLMHNFFCC58DC
基隆市,七堵區,房地(土地+建物),基隆市七堵區工建路1~30號,156.72,其他,,,1070424,土地8建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0971003,334.48,6,2,3,有,無,無,40000,120,,0,0,,RPUNMLKMMHNFFCC28CC
