宜蘭縣,五結鄉,房地(土地+建物),宜蘭縣五結鄉五濱路一段1~30號,4500,,工業區,丁種建築用地,1070416,土地1建物1車位0,一層,1,工廠,見其他登記事項,鋼筋混凝土造,1000712,1660,0,0,0,無,有,無,262500,,,0,0,,RPSNMLNLMHNFFAG48CC
宜蘭縣,羅東鎮,建物,宜蘭縣羅東鎮公正路300巷1~30號,0,住,,,1070420,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1020715,77.77,0,0,1,有,無,無,16000,206,,0,0,,RPROMLNLMHNFFAG48CC
宜蘭縣,宜蘭市,建物,宜蘭縣宜蘭市東港路34巷1~30號,0,住,,,1070419,土地0建物1車位1,見其他登記事項,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840410,141.83,3,2,3,有,有,有,13000,92,坡道平面,0,0,,RPWNMLNLMHNFFBG98CC
宜蘭縣,壯圍鄉,建物,宜蘭縣壯圍鄉永美路二段61巷83弄1~30號,0,,特定農業區,甲種建築用地,1070419,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0970505,197.59,4,2,3,有,有,有,13000,66,,0,0,,RPQOMLNLMHNFFBG48CC
宜蘭縣,宜蘭市,房地(土地+建物),宜蘭縣宜蘭市復興路一段91~120號,72,住,,,1070423,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0941104,187.31,3,2,3,有,無,無,36000,192,,0,0,,RPTOMLNLMHNFFBG78CC
宜蘭縣,羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮中榮路1~30號,12.86,住,,,1070401,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950117,50.28,0,0,1,無,有,有,8000,159,升降機械,0,0,,RPVNMLNLMHNFFAG98EC
宜蘭縣,五結鄉,房地(土地+建物),宜蘭縣五結鄉中正路一段211~240號,98.41,住,,,1070409,土地1建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,1050713,243.09,3,4,4,有,無,無,35000,144,,0,0,,RPOOMLNLMHNFFAG38EC
宜蘭縣,宜蘭市,建物,宜蘭縣宜蘭市崇聖街61~90號,0,商,,,1070425,土地0建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0841212,121.81,0,0,0,無,無,無,8500,70,,0,0,,RPROMLRLMHNFFBG98CC
